,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0.44762685894966125, 1.0006412267684937, -6.212769221747294e-05)","(0.3969575762748718, 0.9763924479484558, 0.006461752112954855)","(0.366935670375824, 0.9256570935249329, -0.014488018117845058)","(0.35178959369659424, 0.8669222593307495, -0.026362057775259018)","(0.3450194299221039, 0.8189621567726135, -0.03488393500447273)","(0.3782784342765808, 0.9384746551513672, -0.11372005939483643)","(0.34804171323776245, 0.8264409303665161, -0.10211549699306488)","(0.35314443707466125, 0.8109915256500244, -0.047352828085422516)","(0.36089032888412476, 0.8265553116798401, -0.004926755093038082)","(0.41306909918785095, 0.9206651449203491, -0.1180155947804451)","(0.3828364312648773, 0.7966627478599548, -0.10802561789751053)","(0.3905915915966034, 0.8058632612228394, -0.04743225499987602)","(0.39706116914749146, 0.8379693627357483, -0.013180420733988285)","(0.44385236501693726, 0.9036421179771423, -0.11532570421695709)","(0.4159834384918213, 0.7901496291160583, -0.09326990693807602)","(0.41885343194007874, 0.8057258725166321, -0.03941867873072624)","(0.422175794839859, 0.8367094397544861, -0.01507069356739521)","(0.4692593514919281, 0.887739360332489, -0.11184528470039368)","(0.44658592343330383, 0.8048638105392456, -0.08666295558214188)","(0.44479283690452576, 0.8175426721572876, -0.05544126778841019)","(0.44544678926467896, 0.8419296741485596, -0.043408602476119995)",Reach
26,"(0.4512420892715454, 0.9687939286231995, -6.527107325382531e-05)","(0.3933132290840149, 0.9503939151763916, 0.023660270497202873)","(0.36130833625793457, 0.8968976140022278, 0.01997232250869274)","(0.34629660844802856, 0.8282648324966431, 0.019575409591197968)","(0.3392857611179352, 0.7685230374336243, 0.01612507924437523)","(0.3697456121444702, 0.8746041059494019, -0.051566410809755325)","(0.34654057025909424, 0.7906857132911682, -0.04837527871131897)","(0.3378695547580719, 0.7465400695800781, -0.024497998878359795)","(0.334459513425827, 0.7191677689552307, -0.0007636231021024287)","(0.4005095660686493, 0.8476112484931946, -0.052340421825647354)","(0.3773636519908905, 0.7451764345169067, -0.03301522508263588)","(0.3661888837814331, 0.7226668000221252, 0.023096589371562004)","(0.361081063747406, 0.7246526479721069, 0.06769140064716339)","(0.4333004057407379, 0.8288571834564209, -0.046533264219760895)","(0.4083397686481476, 0.731389582157135, -0.0276509877294302)","(0.39683493971824646, 0.7223306894302368, 0.022196022793650627)","(0.39244839549064636, 0.7315088510513306, 0.06036298722028732)","(0.4636071026325226, 0.8161502480506897, -0.037985824048519135)","(0.4388672411441803, 0.7377366423606873, -0.018532216548919678)","(0.42600762844085693, 0.7371166348457336, 0.01613970659673214)","(0.4214502274990082, 0.7517510652542114, 0.046077411621809006)",Reach
27,"(0.45264238119125366, 0.9333556890487671, -3.388275581528433e-05)","(0.39022096991539, 0.916845977306366, 0.03502941131591797)","(0.3596454858779907, 0.8600345253944397, 0.04601166024804115)","(0.3501227796077728, 0.7879625558853149, 0.05377240851521492)","(0.345177561044693, 0.7294893264770508, 0.05852239578962326)","(0.3588317036628723, 0.8174060583114624, 0.0009048903011716902)","(0.34034693241119385, 0.7421268820762634, 0.017522646114230156)","(0.332557737827301, 0.7000840306282043, 0.036224909126758575)","(0.3299030065536499, 0.6682837009429932, 0.050883904099464417)","(0.3889714479446411, 0.7854289412498474, -0.004819345660507679)","(0.3733096420764923, 0.6998289823532104, 0.027347920462489128)","(0.3657791316509247, 0.6701825261116028, 0.06572256982326508)","(0.36096325516700745, 0.6572729349136353, 0.0924466997385025)","(0.42133739590644836, 0.7649346590042114, -0.005800112150609493)","(0.4004921317100525, 0.6804234981536865, 0.02130567468702793)","(0.39335253834724426, 0.6650087237358093, 0.05461015924811363)","(0.3901256024837494, 0.6621285080909729, 0.07712002843618393)","(0.4535251557826996, 0.7519121170043945, -0.002954070456326008)","(0.4310477077960968, 0.6844378709793091, 0.022395353764295578)","(0.4230540692806244, 0.6842517852783203, 0.0495491623878479)","(0.42172926664352417, 0.6945530772209167, 0.07380817085504532)",Reach
28,"(0.4522961974143982, 0.8966284394264221, -2.356533514102921e-05)","(0.3877441883087158, 0.8691051006317139, 0.031165847554802895)","(0.35575541853904724, 0.8069458603858948, 0.042803604155778885)","(0.34304288029670715, 0.7319990396499634, 0.048651695251464844)","(0.33141759037971497, 0.6706921458244324, 0.05244409665465355)","(0.3538411557674408, 0.7614710330963135, 0.015417404472827911)","(0.3400007486343384, 0.6966660618782043, 0.039773352444171906)","(0.3360982835292816, 0.6799643039703369, 0.05856315419077873)","(0.33672207593917847, 0.6684408783912659, 0.07055136561393738)","(0.38354602456092834, 0.732474148273468, 0.010672139003872871)","(0.3648216128349304, 0.6654297113418579, 0.04490473121404648)","(0.35391542315483093, 0.6383222937583923, 0.07073163986206055)","(0.3496294617652893, 0.6213317513465881, 0.0868946835398674)","(0.4143596589565277, 0.7115962505340576, 0.009307900443673134)","(0.39277300238609314, 0.6410830020904541, 0.03770887106657028)","(0.3830108344554901, 0.6232514977455139, 0.06204899773001671)","(0.379522442817688, 0.6162644624710083, 0.0771036222577095)","(0.4449935257434845, 0.6989591717720032, 0.011705964803695679)","(0.4225535988807678, 0.6359928846359253, 0.03481781482696533)","(0.41416990756988525, 0.6251702904701233, 0.05388690531253815)","(0.4122049808502197, 0.6261179447174072, 0.0744091123342514)",Reach
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0.39740437269210815, 0.706064760684967, -6.639678031206131e-05)","(0.3432071805000305, 0.7052454352378845, 0.03861328214406967)","(0.306271493434906, 0.6478895545005798, 0.04027911275625229)","(0.2893677055835724, 0.5781305432319641, 0.04720187932252884)","(0.28610897064208984, 0.52128666639328, 0.05268017575144768)","(0.29413309693336487, 0.6145386695861816, -0.05876941233873367)","(0.2639966607093811, 0.49576205015182495, -0.032846204936504364)","(0.26507991552352905, 0.4482993483543396, 0.014113670215010643)","(0.2729814052581787, 0.43550124764442444, 0.05044899508357048)","(0.32713356614112854, 0.5832523703575134, -0.06989842653274536)","(0.2966732680797577, 0.4591376483440399, -0.044269710779190063)","(0.2955203056335449, 0.43362465500831604, 0.0062762717716395855)","(0.30024853348731995, 0.44088661670684814, 0.04072082042694092)","(0.3646678030490875, 0.5603423118591309, -0.0712563544511795)","(0.3407744765281677, 0.446838915348053, -0.03423207253217697)","(0.34274008870124817, 0.4603029489517212, 0.014506267383694649)","(0.34524983167648315, 0.48946741223335266, 0.040309421718120575)","(0.400394082069397, 0.543189525604248, -0.06893372535705566)","(0.379002183675766, 0.46157699823379517, -0.031581394374370575)","(0.37848758697509766, 0.4766717553138733, 0.004953803028911352)","(0.3816652297973633, 0.5007166862487793, 0.027341024950146675)",Reach
31,"(0.39322447776794434, 0.6799383163452148, -9.323700942331925e-05)","(0.3347882032394409, 0.6767615675926208, 0.05545017495751381)","(0.2972443699836731, 0.6173034310340881, 0.06593137234449387)","(0.2829335331916809, 0.5484066009521484, 0.07707627862691879)","(0.27977511286735535, 0.4935201406478882, 0.08171339333057404)","(0.2788126766681671, 0.574628472328186, -0.03166256099939346)","(0.250105082988739, 0.46643149852752686, -0.0028730621561408043)","(0.24721337854862213, 0.41404980421066284, 0.04176373407244682)","(0.25153225660324097, 0.38553354144096375, 0.07518943399190903)","(0.3111375570297241, 0.5363194346427917, -0.044218018651008606)","(0.28393298387527466, 0.41846728324890137, -0.007944012060761452)","(0.28152379393577576, 0.38755542039871216, 0.05233095586299896)","(0.28311607241630554, 0.3827196955680847, 0.09555357694625854)","(0.34885239601135254, 0.5081980228424072, -0.04596551135182381)","(0.32587504386901855, 0.3995462954044342, 0.0015975290443748236)","(0.3267405033111572, 0.40141233801841736, 0.06196100264787674)","(0.32900533080101013, 0.4233027696609497, 0.09535089135169983)","(0.3860374093055725, 0.4891890287399292, -0.04309959337115288)","(0.3637601435184479, 0.4151962399482727, 0.005604702513664961)","(0.3607616126537323, 0.42897501587867737, 0.05084734037518501)","(0.3631705939769745, 0.45194128155708313, 0.08233132213354111)",Reach
32,"(0.39103952050209045, 0.6424218416213989, -8.98282160051167e-05)","(0.3310391306877136, 0.6408710479736328, 0.06250585615634918)","(0.29166367650032043, 0.5877515077590942, 0.07957048714160919)","(0.27611592411994934, 0.5229641795158386, 0.09518074244260788)","(0.27113014459609985, 0.47081100940704346, 0.10520032048225403)","(0.269684374332428, 0.5367348790168762, -0.014094071462750435)","(0.23662392795085907, 0.43384990096092224, 0.011627300642430782)","(0.22842691838741302, 0.37783706188201904, 0.0476684607565403)","(0.22927159070968628, 0.3417493402957916, 0.07274612039327621)","(0.299432635307312, 0.4940668046474457, -0.027741611003875732)","(0.2689834535121918, 0.3824111223220825, 0.009119844995439053)","(0.26499131321907043, 0.35042738914489746, 0.06729564070701599)","(0.2671966254711151, 0.3404305875301361, 0.10954940319061279)","(0.3348798453807831, 0.46294549107551575, -0.030335068702697754)","(0.3094612956047058, 0.36322546005249023, 0.016659999266266823)","(0.3111739158630371, 0.36532795429229736, 0.07653387635946274)","(0.3153574466705322, 0.3842044174671173, 0.11013301461935043)","(0.37057626247406006, 0.44147199392318726, -0.028812488541007042)","(0.3476599454879761, 0.37296411395072937, 0.021073434501886368)","(0.34585535526275635, 0.38729792833328247, 0.06661596894264221)","(0.3495115637779236, 0.41051557660102844, 0.09890809655189514)",Reach
33,"(0.38300222158432007, 0.6128489971160889, -9.050825610756874e-05)","(0.3218003511428833, 0.611911952495575, 0.0637565553188324)","(0.2819126546382904, 0.5574737787246704, 0.08127210289239883)","(0.2654690742492676, 0.4911722242832184, 0.09740482270717621)","(0.2594713270664215, 0.43980270624160767, 0.10858391225337982)","(0.2589111030101776, 0.5053870677947998, -0.015070220455527306)","(0.22587014734745026, 0.399883508682251, 0.01480589248239994)","(0.2192017138004303, 0.34445273876190186, 0.055435460060834885)","(0.22102129459381104, 0.3111037313938141, 0.08435361087322235)","(0.28876566886901855, 0.4633141756057739, -0.030861608684062958)","(0.2566671371459961, 0.3460562229156494, 0.005060916300863028)","(0.25419723987579346, 0.3149166405200958, 0.05986906960606575)","(0.25749823451042175, 0.3089699149131775, 0.09915605932474136)","(0.32472261786460876, 0.4334322214126587, -0.03510472923517227)","(0.29945680499076843, 0.32880258560180664, 0.011984727345407009)","(0.3019901514053345, 0.33682137727737427, 0.06764209270477295)","(0.30660611391067505, 0.3627276122570038, 0.09749231487512589)","(0.36157146096229553, 0.414133757352829, -0.034431394189596176)","(0.33907848596572876, 0.34139713644981384, 0.013631644658744335)","(0.338190495967865, 0.3584202527999878, 0.056133341044187546)","(0.34275296330451965, 0.3841860890388489, 0.08591216057538986)",Reach
34,"(0.3753190040588379, 0.5889114141464233, -8.498827082803473e-05)","(0.31690722703933716, 0.5838857293128967, 0.06784041970968246)","(0.2782267928123474, 0.530350923538208, 0.08655862510204315)","(0.26113346219062805, 0.46659165620803833, 0.10203728824853897)","(0.254364937543869, 0.4187971353530884, 0.11250205338001251)","(0.2486024647951126, 0.48175543546676636, -0.01305168867111206)","(0.21558138728141785, 0.37436312437057495, 0.019322765991091728)","(0.211806982755661, 0.3183045983314514, 0.0634424015879631)","(0.21674177050590515, 0.28766438364982605, 0.09630616754293442)","(0.2758808732032776, 0.4439450204372406, -0.03295009210705757)","(0.2418213188648224, 0.32627415657043457, 0.0014209415530785918)","(0.2438591569662094, 0.2896893322467804, 0.053605154156684875)","(0.2508707642555237, 0.28127622604370117, 0.09022947400808334)","(0.3111712336540222, 0.41501584649086, -0.04054780676960945)","(0.28747913241386414, 0.30748939514160156, 0.006538268178701401)","(0.2955045998096466, 0.31447625160217285, 0.05966472998261452)","(0.3032127618789673, 0.34209245443344116, 0.08807418495416641)","(0.3490050733089447, 0.39452409744262695, -0.042878784239292145)","(0.3287930190563202, 0.3181994557380676, 0.0034317332319915295)","(0.3317987322807312, 0.33485835790634155, 0.04335835948586464)","(0.3375823199748993, 0.362213671207428, 0.06987950205802917)",Reach
35,"(0.37346401810646057, 0.5718326568603516, -8.197809074772522e-05)","(0.3116483688354492, 0.5681350827217102, 0.06412621587514877)","(0.27335095405578613, 0.5136051177978516, 0.07993752509355545)","(0.2562176287174225, 0.45024582743644714, 0.0942269042134285)","(0.25070226192474365, 0.4010387063026428, 0.10348537564277649)","(0.24396193027496338, 0.4722665548324585, -0.022943291813135147)","(0.21075132489204407, 0.3585343062877655, 0.008223393000662327)","(0.20896543562412262, 0.30598142743110657, 0.05435282364487648)","(0.2159067690372467, 0.28440502285957336, 0.08818314224481583)","(0.27291667461395264, 0.43418073654174805, -0.04078932851552963)","(0.2372741550207138, 0.3115752637386322, -0.010641254484653473)","(0.23906315863132477, 0.2749532461166382, 0.041437264531850815)","(0.24615532159805298, 0.27071166038513184, 0.07834049314260483)","(0.3099074363708496, 0.40340426564216614, -0.04662588611245155)","(0.2814779579639435, 0.28847429156303406, -0.0031243041157722473)","(0.288998007774353, 0.29324716329574585, 0.0530572384595871)","(0.29650941491127014, 0.3225492238998413, 0.08388274163007736)","(0.3484497368335724, 0.38090968132019043, -0.046908941119909286)","(0.32587262988090515, 0.3012848198413849, -0.0037375730462372303)","(0.32746297121047974, 0.31433913111686707, 0.037957679480314255)","(0.3321796655654907, 0.3405582904815674, 0.06583748012781143)",Grasp
36,"(0.3723606467247009, 0.5586622357368469, -9.508855873718858e-05)","(0.30959516763687134, 0.5540711283683777, 0.06327100098133087)","(0.27060869336128235, 0.4982874393463135, 0.08146412670612335)","(0.2532174289226532, 0.4351351857185364, 0.0975339263677597)","(0.2466529756784439, 0.38643983006477356, 0.10945898294448853)","(0.2437269687652588, 0.4562486410140991, -0.02476535551249981)","(0.20785219967365265, 0.34131282567977905, 0.00830552726984024)","(0.21049988269805908, 0.29774096608161926, 0.05665169656276703)","(0.2215672880411148, 0.2881680130958557, 0.09093538671731949)","(0.2735041081905365, 0.4185693860054016, -0.04151381552219391)","(0.23741395771503448, 0.29540926218032837, -0.0024598753079771996)","(0.24523700773715973, 0.2825741171836853, 0.05432761088013649)","(0.2567298412322998, 0.2984030544757843, 0.08968997001647949)","(0.3102668523788452, 0.3888281285762787, -0.04676955193281174)","(0.27895063161849976, 0.2764347791671753, 0.000983957201242447)","(0.285925030708313, 0.2841467559337616, 0.056614238768815994)","(0.29353493452072144, 0.3145427703857422, 0.083552286028862)","(0.34780991077423096, 0.3666369318962097, -0.045949991792440414)","(0.32115668058395386, 0.2888645529747009, -0.0007567210705019534)","(0.3211665451526642, 0.30321770906448364, 0.04070664569735527)","(0.3259393274784088, 0.33042436838150024, 0.06565310060977936)",Grasp
