,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
10,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0.136496439576149, 0.03471507504582405, 1.7796282918425277e-05)","(0.14543038606643677, 0.05980869010090828, -0.03714325278997421)","(0.1437707245349884, 0.07794196903705597, -0.06212242320179939)","(0.14593982696533203, 0.09223724901676178, -0.07782754302024841)","(0.15250727534294128, 0.0965554416179657, -0.09422536939382553)","(0.11177811771631241, 0.07373984903097153, -0.07444518804550171)","(0.10242792218923569, 0.07697126269340515, -0.08488017320632935)","(0.1125936359167099, 0.07537814229726791, -0.08667772263288498)","(0.11811138689517975, 0.07151784747838974, -0.08862049877643585)","(0.1015997901558876, 0.05551447719335556, -0.058993149548769)","(0.09701640158891678, 0.053753919899463654, -0.0638943761587143)","(0.10776400566101074, 0.054800525307655334, -0.06294163316488266)","(0.11272981017827988, 0.05462486296892166, -0.06833843886852264)","(0.09588503837585449, 0.03752044588327408, -0.04166547954082489)","(0.09283572435379028, 0.03567606210708618, -0.041558511555194855)","(0.10325615853071213, 0.0380220003426075, -0.04095020517706871)","(0.10840543359518051, 0.038586877286434174, -0.04504867643117905)","(0.09240634739398956, 0.019961901009082794, -0.027494823560118675)","(0.08937030285596848, 0.018027909100055695, -0.027517270296812057)","(0.09790847450494766, 0.018648162484169006, -0.028959505259990692)","(0.10245180875062943, 0.02051258459687233, -0.03288136422634125)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
26,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
27,"(0.14209285378456116, 0.047386977821588516, 1.3834473975293804e-05)","(0.1531805694103241, 0.05271550267934799, -0.03343911096453667)","(0.15498587489128113, 0.06019817665219307, -0.06118455156683922)","(0.15905407071113586, 0.0696432888507843, -0.0817209780216217)","(0.16365225613117218, 0.07690796256065369, -0.103438600897789)","(0.13621431589126587, 0.047259993851184845, -0.07746800780296326)","(0.13618601858615875, 0.04382490739226341, -0.09545718133449554)","(0.14368245005607605, 0.04340849071741104, -0.10525437444448471)","(0.14976957440376282, 0.042730215936899185, -0.11185980588197708)","(0.1262008100748062, 0.0431252159178257, -0.06791624426841736)","(0.12678532302379608, 0.03625867888331413, -0.08221578598022461)","(0.13531607389450073, 0.03759446740150452, -0.0868891030550003)","(0.14087313413619995, 0.03953917324542999, -0.09516505151987076)","(0.1201886236667633, 0.0404786542057991, -0.05596603453159332)","(0.11992824822664261, 0.034997452050447464, -0.06363939493894577)","(0.1283450573682785, 0.03693249076604843, -0.06362004578113556)","(0.13296356797218323, 0.03920421749353409, -0.06700515747070312)","(0.11620701104402542, 0.03812927007675171, -0.04741689935326576)","(0.11531907320022583, 0.032389696687459946, -0.052302516996860504)","(0.1225566491484642, 0.03136372193694115, -0.05292845889925957)","(0.12764914333820343, 0.03341411426663399, -0.05483027175068855)",Negative
28,"(0.15482556819915771, 0.08019550889730453, -1.4278032722359058e-05)","(0.15000855922698975, 0.06239442527294159, -0.013970091938972473)","(0.1437792330980301, 0.04682968929409981, -0.0277907345443964)","(0.13839037716388702, 0.03571551293134689, -0.037673719227313995)","(0.13442571461200714, 0.029241014271974564, -0.046404384076595306)","(0.12964500486850739, 0.05039920285344124, -0.043013762682676315)","(0.12587900459766388, 0.029230326414108276, -0.054010938853025436)","(0.1303880363702774, 0.022658560425043106, -0.060557447373867035)","(0.13376857340335846, 0.020725710317492485, -0.06600929796695709)","(0.12824663519859314, 0.0563817098736763, -0.041028428822755814)","(0.1272142231464386, 0.034684017300605774, -0.04991775006055832)","(0.1337885856628418, 0.03080127388238907, -0.05268358066678047)","(0.13953574001789093, 0.031300224363803864, -0.05749842897057533)","(0.13033369183540344, 0.06256090104579926, -0.03775465488433838)","(0.1291792392730713, 0.04430262744426727, -0.043964751064777374)","(0.13601453602313995, 0.042076095938682556, -0.044676274061203)","(0.14168083667755127, 0.04354381933808327, -0.046979743987321854)","(0.13428103923797607, 0.06906934082508087, -0.03565886616706848)","(0.1335662603378296, 0.05507112666964531, -0.040071070194244385)","(0.13837136328220367, 0.051298003643751144, -0.040388721972703934)","(0.14296258985996246, 0.0518592931330204, -0.04073353484272957)",Negative
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
31,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
32,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
33,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
34,"(0.47216716408729553, -0.002485141158103943, -7.244673906825483e-05)","(0.42910563945770264, 0.017466701567173004, -0.025608336552977562)","(0.3983879089355469, 0.062394898384809494, -0.061675477772951126)","(0.38674306869506836, 0.11883111298084259, -0.08190514892339706)","(0.38410186767578125, 0.1605946123600006, -0.09720204025506973)","(0.42704829573631287, 0.0657300055027008, -0.12666240334510803)","(0.39717140793800354, 0.1552816927433014, -0.13363634049892426)","(0.3866310119628906, 0.16104578971862793, -0.11212202161550522)","(0.38330093026161194, 0.15473616123199463, -0.0978040099143982)","(0.45593640208244324, 0.08606374263763428, -0.11461874097585678)","(0.4200294613838196, 0.18537035584449768, -0.11236175894737244)","(0.4096720814704895, 0.17114421725273132, -0.06877826899290085)","(0.4144521653652191, 0.1422383189201355, -0.04375360906124115)","(0.4785799980163574, 0.10133320093154907, -0.09757912904024124)","(0.4472329318523407, 0.19199341535568237, -0.08719953894615173)","(0.4374490976333618, 0.16823838651180267, -0.05155075713992119)","(0.44139453768730164, 0.1384996473789215, -0.03323041647672653)","(0.4947718381881714, 0.11174293607473373, -0.0824519619345665)","(0.4682598412036896, 0.18355102837085724, -0.06898552924394608)","(0.4591781497001648, 0.16706350445747375, -0.047478873282670975)","(0.4623224139213562, 0.13859638571739197, -0.03965160995721817)",Reach
35,"(0.4702730178833008, 0.010386161506175995, -5.090868944535032e-05)","(0.41980618238449097, 0.023177020251750946, 0.02402654103934765)","(0.39669352769851685, 0.059106044471263885, 0.023901982232928276)","(0.3867690861225128, 0.10712969303131104, 0.026866966858506203)","(0.38532280921936035, 0.1490039974451065, 0.02837110124528408)","(0.39389151334762573, 0.09077475965023041, -0.0441540889441967)","(0.37013545632362366, 0.1547759622335434, -0.03618955239653587)","(0.3625907897949219, 0.18953223526477814, -0.01541590690612793)","(0.36195626854896545, 0.2096066027879715, 0.00045519715058617294)","(0.4223582148551941, 0.11441679298877716, -0.04603751376271248)","(0.4015960097312927, 0.19246047735214233, -0.0304841510951519)","(0.39415499567985535, 0.2101939618587494, 0.009983215481042862)","(0.3955346941947937, 0.21221211552619934, 0.04069012030959129)","(0.45262789726257324, 0.12980730831623077, -0.04027479887008667)","(0.43258002400398254, 0.2067038118839264, -0.018367761746048927)","(0.4250989854335785, 0.2059144228696823, 0.01974964514374733)","(0.42616093158721924, 0.19385036826133728, 0.04419948160648346)","(0.47884073853492737, 0.13782069087028503, -0.0327177494764328)","(0.46122968196868896, 0.20065811276435852, -0.010449785739183426)","(0.4532167911529541, 0.19635671377182007, 0.01474091038107872)","(0.45354434847831726, 0.18146121501922607, 0.03334154561161995)",Reach
36,"(0.449693888425827, 0.010934345424175262, -5.285131192067638e-05)","(0.40177279710769653, 0.029981859028339386, 0.04302887246012688)","(0.38022899627685547, 0.07539734244346619, 0.057448845356702805)","(0.36839520931243896, 0.12611649930477142, 0.06996987015008926)","(0.3601735532283783, 0.16950266063213348, 0.07910366356372833)","(0.37512025237083435, 0.11736270040273666, 0.005448739975690842)","(0.35668325424194336, 0.17522287368774414, 0.0333360955119133)","(0.3537900447845459, 0.20684099197387695, 0.06364201009273529)","(0.3547576367855072, 0.22316530346870422, 0.08478617668151855)","(0.4036734700202942, 0.1407265067100525, -0.0024375475477427244)","(0.3822995722293854, 0.21115925908088684, 0.028645040467381477)","(0.38208460807800293, 0.2240646481513977, 0.06944674253463745)","(0.3856659531593323, 0.21976929903030396, 0.0979124903678894)","(0.43478813767433167, 0.15452083945274353, -0.0030591932591050863)","(0.4132850170135498, 0.22787755727767944, 0.026506854221224785)","(0.4123610556125641, 0.2230384200811386, 0.06612535566091537)","(0.4148976802825928, 0.20890524983406067, 0.09101536870002747)","(0.46418410539627075, 0.15986305475234985, -0.001214418443851173)","(0.4451312720775604, 0.22667740285396576, 0.02863992750644684)","(0.44008827209472656, 0.21619939804077148, 0.05604570731520653)","(0.4414880871772766, 0.19472604990005493, 0.07748695462942123)",Reach
37,"(0.4445827007293701, 0.03864363580942154, -3.4297718229936436e-05)","(0.39021047949790955, 0.051269158720970154, 0.038453031331300735)","(0.368338018655777, 0.0932556539773941, 0.05371878668665886)","(0.3608018457889557, 0.14148636162281036, 0.06919674575328827)","(0.3566715121269226, 0.1849539428949356, 0.08340039849281311)","(0.357352077960968, 0.13886530697345734, 0.0033262053038924932)","(0.3394204080104828, 0.19422867894172668, 0.03168998286128044)","(0.33760643005371094, 0.2276812344789505, 0.06360258162021637)","(0.3406332731246948, 0.2433977723121643, 0.0871209129691124)","(0.3865894079208374, 0.16437435150146484, -0.002300963969901204)","(0.3665342628955841, 0.23354452848434448, 0.030452392995357513)","(0.36467957496643066, 0.2531680464744568, 0.07200910896062851)","(0.36778348684310913, 0.25565358996391296, 0.1008986085653305)","(0.4191044867038727, 0.1813644915819168, -0.0016506261890754104)","(0.39900586009025574, 0.25175684690475464, 0.03235694766044617)","(0.39709484577178955, 0.24912449717521667, 0.06841393560171127)","(0.3999139368534088, 0.23636570572853088, 0.09014174342155457)","(0.4492005407810211, 0.19030815362930298, 0.0018357702065259218)","(0.43096286058425903, 0.24730966985225677, 0.03342967852950096)","(0.42594197392463684, 0.23735584318637848, 0.059392299503088)","(0.4280453026294708, 0.21736010909080505, 0.07693878561258316)",Reach
38,"(0.43386968970298767, 0.054644808173179626, -3.6228902899893e-05)","(0.3805235028266907, 0.06756702065467834, 0.04422899708151817)","(0.35756054520606995, 0.11145676672458649, 0.06029507517814636)","(0.3491125702857971, 0.16223452985286713, 0.07385823130607605)","(0.34602832794189453, 0.20904454588890076, 0.08696825802326202)","(0.3488156795501709, 0.15900783240795135, -0.0025921626947820187)","(0.33340293169021606, 0.2259819656610489, 0.03159668296575546)","(0.3374381959438324, 0.24529650807380676, 0.0744750127196312)","(0.3437143862247467, 0.2472596913576126, 0.10533073544502258)","(0.37871861457824707, 0.18452633917331696, -0.010893212631344795)","(0.3590697944164276, 0.26179346442222595, 0.022549349814653397)","(0.35990282893180847, 0.2712482810020447, 0.06871211528778076)","(0.3628263473510742, 0.26489126682281494, 0.10091884434223175)","(0.4107901453971863, 0.19981196522712708, -0.010657429695129395)","(0.3900742530822754, 0.2742556035518646, 0.0229207593947649)","(0.3890572190284729, 0.26692864298820496, 0.06269703060388565)","(0.3915386199951172, 0.2513446509838104, 0.08639969676733017)","(0.4402606189250946, 0.20728662610054016, -0.006957425270229578)","(0.4228138029575348, 0.26586073637008667, 0.024768726900219917)","(0.41812729835510254, 0.2540193200111389, 0.050473641604185104)","(0.41993293166160583, 0.23387055099010468, 0.06949140131473541)",Reach
